crash_date,borough,zip_code,latitude,longitude,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code_1,vehicle_type_code_2,crash_datetime,hour,month,month_name,day_of_week,is_weekend,is_fatal
2020-01-13,,,40.78956,-73.97737,WEST 87 STREET,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4273341,Sedan,,2020-01-13 14:57:00,14,1,January,Monday,False,False
2020-01-13,QUEENS,11691.0,40.6067,-73.74901,,,12-13 NEILSON STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4273005,Sedan,Sedan,2020-01-13 18:05:00,18,1,January,Monday,False,False
2020-01-13,,,40.843678,-73.89426,CROSS BRONX EXPY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4274061,Dump,Station Wagon/Sport Utility Vehicle,2020-01-13 13:10:00,13,1,January,Monday,False,False
2020-01-13,,,40.833065,-73.85974,CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4274086,Chassis Cab,Sedan,2020-01-13 06:36:00,6,1,January,Monday,False,False
2020-01-13,,,40.771694,-73.95919,3 AVENUE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4272570,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 07:20:00,7,1,January,Monday,False,False
2020-01-13,QUEENS,11428.0,40.71817,-73.736145,JAMAICA AVENUE,219 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4272737,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 12:55:00,12,1,January,Monday,False,False
2020-01-13,,,40.66077,-73.89551,NEW LOTS AVENUE,ALABAMA AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4274605,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 17:30:00,17,1,January,Monday,False,False
2020-01-13,BROOKLYN,11208.0,40.670326,-73.87796,ATKINS AVENUE,BLAKE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,4273632,Taxi,,2020-01-13 18:00:00,18,1,January,Monday,False,False
2020-01-13,,,40.76565,-73.837425,33 AVENUE,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4272850,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 11:00:00,11,1,January,Monday,False,False
2020-01-13,QUEENS,11432.0,40.71343,-73.780594,HILLSIDE AVENUE,AVON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4273235,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 17:50:00,17,1,January,Monday,False,False
2020-01-13,BRONX,10473.0,40.823902,-73.87451,,,1600 BRUCKNER BOULEVARD,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4281367,Sedan,Box Truck,2020-01-13 08:30:00,8,1,January,Monday,False,False
2020-01-13,,,40.60467,-74.016525,15 AVENUE,INDEPENDENCE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4272804,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 07:49:00,7,1,January,Monday,False,False
2020-01-13,,,40.591755,-73.9083,BELT PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4273249,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 07:13:00,7,1,January,Monday,False,False
2020-01-13,,,40.715927,-73.80696,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4272638,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 06:20:00,6,1,January,Monday,False,False
2020-01-13,QUEENS,11355.0,40.75887,-73.82064,PARSONS BOULEVARD,SANFORD AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,4272856,Station Wagon/Sport Utility Vehicle,,2020-01-13 19:34:00,19,1,January,Monday,False,False
2020-01-13,,,,,EAST 149 STREET,EXTERIOR STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,4274321,Tractor Truck Diesel,Carry All,2020-01-13 19:54:00,19,1,January,Monday,False,False
2020-01-13,BRONX,10452.0,40.8325,-73.92811,WOODYCREST AVENUE,WEST 164 STREET,,0,0,0,0,0,0,0,0,Unspecified,,4278343,Sedan,,2020-01-13 22:13:00,22,1,January,Monday,False,False
2020-01-13,BROOKLYN,11206.0,40.700462,-73.947495,BARTLETT STREET,HARRISON AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4272842,Taxi,Taxi,2020-01-13 20:07:00,20,1,January,Monday,False,False
2020-01-13,,,40.737682,-73.85206,108 STREET,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4272935,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 17:39:00,17,1,January,Monday,False,False
2020-01-13,BROOKLYN,11211.0,40.703747,-73.954445,RUTLEDGE STREET,MARCY AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4272841,Box Truck,Station Wagon/Sport Utility Vehicle,2020-01-13 12:10:00,12,1,January,Monday,False,False
2020-01-13,,,40.704624,-73.93503,WHITE STREET,,,0,0,0,0,0,0,0,0,Unspecified,,4272569,Sedan,,2020-01-13 08:00:00,8,1,January,Monday,False,False
2020-01-13,QUEENS,11418.0,40.700306,-73.834595,,,115-22 MYRTLE AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4274659,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 13:30:00,13,1,January,Monday,False,False
2020-01-13,,,40.6094,-73.967674,OCEAN PARKWAY,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4273493,Sedan,Pick-up Truck,2020-01-13 22:45:00,22,1,January,Monday,False,False
2020-01-13,QUEENS,11358.0,40.757755,-73.79304,UTOPIA PARKWAY,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4272765,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 09:25:00,9,1,January,Monday,False,False
2020-01-13,MANHATTAN,10018.0,,,WEST 40 STREET,12 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,4273665,Taxi,Bike,2020-01-13 18:28:00,18,1,January,Monday,False,False
2020-01-13,,,40.74233,-73.83764,VAN WYCK EXPWY,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4273283,Box Truck,Station Wagon/Sport Utility Vehicle,2020-01-13 17:15:00,17,1,January,Monday,False,False
2020-01-13,BROOKLYN,11226.0,40.640705,-73.952385,AVENUE D,EAST 26 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,4273202,Station Wagon/Sport Utility Vehicle,Pick-up Truck,2020-01-13 19:28:00,19,1,January,Monday,False,False
2020-01-13,,,40.836437,-73.91842,EAST 168 STREET,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,4273049,Station Wagon/Sport Utility Vehicle,Bike,2020-01-13 11:25:00,11,1,January,Monday,False,False
2020-01-13,QUEENS,11432.0,40.708076,-73.78238,JAMAICA AVENUE,179 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4272820,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 17:00:00,17,1,January,Monday,False,False
2020-01-13,QUEENS,11367.0,40.728863,-73.82755,JEWEL AVENUE,138 STREET,,1,0,0,0,0,0,1,0,Unsafe Speed,Failure to Yield Right-of-Way,4272652,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 04:45:00,4,1,January,Monday,False,False
2020-01-13,QUEENS,11101.0,40.755795,-73.93581,38 AVENUE,CRESCENT STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,4274641,Taxi,,2020-01-13 15:14:00,15,1,January,Monday,False,False
2020-01-13,BROOKLYN,11215.0,40.661907,-73.99284,20 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4274566,Station Wagon/Sport Utility Vehicle,,2020-01-13 21:00:00,21,1,January,Monday,False,False
2020-01-13,QUEENS,11434.0,40.682583,-73.788864,155 STREET,116 DRIVE,,0,0,0,0,0,0,0,0,Unspecified,,4272895,Sedan,,2020-01-13 19:00:00,19,1,January,Monday,False,False
2020-01-13,QUEENS,11418.0,40.70023,-73.83381,MYRTLE AVENUE,116 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4272634,Station Wagon/Sport Utility Vehicle,,2020-01-13 08:50:00,8,1,January,Monday,False,False
2020-01-13,QUEENS,11416.0,40.680763,-73.85302,86 STREET,102 ROAD,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4272612,Pick-up Truck,Station Wagon/Sport Utility Vehicle,2020-01-13 07:30:00,7,1,January,Monday,False,False
2020-01-13,BRONX,10471.0,40.90167,-73.90612,WEST 254 STREET,RIVERDALE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4273367,Bus,Station Wagon/Sport Utility Vehicle,2020-01-13 16:13:00,16,1,January,Monday,False,False
2020-01-13,,,40.839924,-73.93286,HARLEM RIVER DRIVE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4273457,Sedan,Sedan,2020-01-13 21:20:00,21,1,January,Monday,False,False
2020-01-13,,,,,,,1001 GRAND STREET,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,4272844,Station Wagon/Sport Utility Vehicle,Bike,2020-01-13 14:45:00,14,1,January,Monday,False,False
2020-01-13,QUEENS,11427.0,40.726707,-73.74752,89 AVENUE,216 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4272710,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 08:00:00,8,1,January,Monday,False,False
2020-01-13,BROOKLYN,11209.0,40.62315,-74.03626,,,119 88 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4272656,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 11:30:00,11,1,January,Monday,False,False
2020-01-13,,,,,BAILEY AVENUE,VANCORTLANDT PARK SOUTH,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4273365,Taxi,,2020-01-13 06:31:00,6,1,January,Monday,False,False
2020-01-13,BROOKLYN,11208.0,40.66803,-73.87285,HEGEMAN AVENUE,FOUNTAIN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4273626,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 13:02:00,13,1,January,Monday,False,False
2020-01-13,BRONX,10457.0,40.854862,-73.895,,,4502 PARK AVENUE,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,4272455,Taxi,Station Wagon/Sport Utility Vehicle,2020-01-13 02:15:00,2,1,January,Monday,False,False
2020-01-13,,,40.702908,-73.994446,WATER STREET,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4272824,Box Truck,Pick-up Truck,2020-01-13 14:00:00,14,1,January,Monday,False,False
2020-01-13,,,40.789635,-73.94609,3 AVENUE,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4272877,Sedan,Sedan,2020-01-13 17:26:00,17,1,January,Monday,False,False
2020-01-13,QUEENS,11105.0,40.773663,-73.90239,21 AVENUE,42 STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,4273265,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 10:05:00,10,1,January,Monday,False,False
2020-01-13,MANHATTAN,10009.0,40.724487,-73.97796,,,352 EAST 8 STREET,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,4272740,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 12:50:00,12,1,January,Monday,False,False
2020-01-13,QUEENS,11691.0,40.60063,-73.75059,EVERDELL AVENUE,GATEWAY BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Following Too Closely,4273561,Taxi,Station Wagon/Sport Utility Vehicle,2020-01-13 07:00:00,7,1,January,Monday,False,False
2020-01-13,QUEENS,11356.0,40.781693,-73.84051,128 STREET,20 AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,4272862,Station Wagon/Sport Utility Vehicle,4 dr sedan,2020-01-13 20:21:00,20,1,January,Monday,False,False
2020-01-13,,,40.837177,-73.90799,CLAY AVENUE,EAST 170 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4273047,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 08:38:00,8,1,January,Monday,False,False
2020-01-13,,,40.86804,-73.879105,MOSHOLU PARKWAY,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,4272942,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 17:05:00,17,1,January,Monday,False,False
2020-01-13,BROOKLYN,11222.0,40.721783,-73.9471,,,548 GRAHAM AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4272925,Sedan,,2020-01-13 18:20:00,18,1,January,Monday,False,False
2020-01-13,MANHATTAN,10011.0,40.741245,-74.00143,,,126 8 AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4274784,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 12:40:00,12,1,January,Monday,False,False
2020-01-13,,,40.767963,-73.91169,,,STEINWAY STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4273400,Sedan,Sedan,2020-01-13 13:28:00,13,1,January,Monday,False,False
2020-01-13,,,,,BRONX WHITESTONE BRIDGE,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4272858,Pick-up Truck,Station Wagon/Sport Utility Vehicle,2020-01-13 17:25:00,17,1,January,Monday,False,False
2020-01-13,,,40.789585,-73.97549,WEST 88 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4273334,Sedan,Sedan,2020-01-13 13:25:00,13,1,January,Monday,False,False
2020-01-13,BROOKLYN,11217.0,40.683506,-73.97594,ATLANTIC AVENUE,FORT GREENE PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4272917,Station Wagon/Sport Utility Vehicle,Bus,2020-01-13 15:45:00,15,1,January,Monday,False,False
2020-01-13,MANHATTAN,10013.0,40.71869,-74.00622,,,118 FRANKLIN STREET,0,0,0,0,0,0,0,0,Unspecified,,4280452,Sedan,,2020-01-13 18:45:00,18,1,January,Monday,False,False
2020-01-13,BROOKLYN,11203.0,40.647877,-73.92608,,,434 EAST 54 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4273205,Sedan,,2020-01-13 07:25:00,7,1,January,Monday,False,False
2020-01-13,QUEENS,11435.0,40.704845,-73.80928,SUTPHIN BOULEVARD,88 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4272712,Station Wagon/Sport Utility Vehicle,Box Truck,2020-01-13 11:40:00,11,1,January,Monday,False,False
2020-01-13,,,40.73019,-73.97255,FDR DRIVE,,,0,0,0,0,0,0,0,0,Unspecified,,4273158,Station Wagon/Sport Utility Vehicle,,2020-01-13 21:38:00,21,1,January,Monday,False,False
2020-01-13,QUEENS,11377.0,40.74668,-73.90072,63 STREET,39 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4276216,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 08:45:00,8,1,January,Monday,False,False
2020-01-13,BROOKLYN,11223.0,40.587994,-73.967155,,,15 MANHATTAN COURT,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4272919,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 20:40:00,20,1,January,Monday,False,False
2020-01-13,,,40.613335,-73.99277,19 AVENUE,,,1,0,1,0,0,0,0,0,Unspecified,,4272826,Sedan,,2020-01-13 23:31:00,23,1,January,Monday,False,False
2020-01-13,BROOKLYN,11215.0,40.66575,-73.97923,8 AVENUE,9 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4272916,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 14:36:00,14,1,January,Monday,False,False
2020-01-13,MANHATTAN,10018.0,40.754025,-73.990036,,,240 WEST 38 STREET,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,4273419,Sedan,PK,2020-01-13 13:45:00,13,1,January,Monday,False,False
2020-01-13,QUEENS,11372.0,40.75597,-73.881516,,,86-09 NORTHERN BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4272691,EMERGENCY,Station Wagon/Sport Utility Vehicle,2020-01-13 00:55:00,0,1,January,Monday,False,False
2020-01-13,BROOKLYN,11233.0,40.6827,-73.929016,REID AVENUE,MACDONOUGH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4273132,Sedan,Sedan,2020-01-13 15:00:00,15,1,January,Monday,False,False
2020-01-13,,,,,PELHAM PARKWAY,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4273003,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 12:18:00,12,1,January,Monday,False,False
2020-01-13,QUEENS,11417.0,,,98 STREET,109 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4272906,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 11:50:00,11,1,January,Monday,False,False
2020-01-13,BRONX,10454.0,40.80719,-73.92431,EAST 135 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4272885,Pick-up Truck,Sedan,2020-01-13 17:10:00,17,1,January,Monday,False,False
2020-01-13,MANHATTAN,10022.0,40.762177,-73.96613,EAST 60 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4272663,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 10:44:00,10,1,January,Monday,False,False
2020-01-13,,,40.680134,-73.86054,101 AVENUE,77 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4275800,Station Wagon/Sport Utility Vehicle,,2020-01-13 20:37:00,20,1,January,Monday,False,False
2020-01-13,BROOKLYN,11225.0,40.656483,-73.96008,WINTHROP STREET,FLATBUSH AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4272834,Sedan,Sedan,2020-01-13 12:47:00,12,1,January,Monday,False,False
2020-01-13,,,40.684734,-73.950455,NOSTRAND AVENUE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4272890,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 17:04:00,17,1,January,Monday,False,False
2020-01-13,BRONX,10471.0,40.907505,-73.89655,WEST 260 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,,4273366,Taxi,,2020-01-13 10:31:00,10,1,January,Monday,False,False
2020-01-13,,,40.612175,-73.99397,BAY RIDGE PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4272803,Station Wagon/Sport Utility Vehicle,Taxi,2020-01-13 06:40:00,6,1,January,Monday,False,False
2020-01-13,MANHATTAN,10013.0,40.718018,-73.99996,CANAL STREET,CENTRE STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,4272554,Sedan,Sedan,2020-01-13 00:30:00,0,1,January,Monday,False,False
2020-01-13,BRONX,10467.0,40.865456,-73.86566,,,744 ALLERTON AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4275026,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 19:27:00,19,1,January,Monday,False,False
2020-01-13,BROOKLYN,11223.0,40.60212,-73.96958,AVENUE S,EAST 3 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4272894,Sedan,Sedan,2020-01-13 14:30:00,14,1,January,Monday,False,False
2020-01-13,,,40.85288,-73.92025,MAJOR DEEGAN EXPRESSWAY,,,2,0,0,0,0,0,2,0,Aggressive Driving/Road Rage,Unspecified,4272668,Sedan,Sedan,2020-01-13 07:15:00,7,1,January,Monday,False,False
2020-01-13,MANHATTAN,10028.0,40.780178,-73.95721,EAST 86 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4272888,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 09:30:00,9,1,January,Monday,False,False
2020-01-13,BROOKLYN,11220.0,40.63828,-74.0309,68 STREET,COLONIAL ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4272794,Station Wagon/Sport Utility Vehicle,4 dr sedan,2020-01-13 20:00:00,20,1,January,Monday,False,False
2020-01-13,BROOKLYN,11228.0,40.618572,-74.01526,,,1124 82 STREET,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,4272801,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 13:00:00,13,1,January,Monday,False,False
2020-01-13,BROOKLYN,11207.0,40.68014,-73.88941,ARLINGTON AVENUE,BARBEY STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4273627,Sedan,Sedan,2020-01-13 08:15:00,8,1,January,Monday,False,False
2020-01-13,QUEENS,11358.0,40.763287,-73.803604,,,35-82 162 STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4277097,Station Wagon/Sport Utility Vehicle,Bike,2020-01-13 18:05:00,18,1,January,Monday,False,False
2020-01-13,QUEENS,11434.0,40.678364,-73.77949,BREWER BOULEVARD,BAISLEY BOULEVARD,,1,0,0,0,0,0,1,0,Passenger Distraction,Unspecified,4272721,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 12:30:00,12,1,January,Monday,False,False
2020-01-13,BRONX,10473.0,40.81973,-73.875374,,,1550 LAFAYETTE AVENUE,0,0,0,0,0,0,0,0,Unspecified,,4274118,Station Wagon/Sport Utility Vehicle,,2020-01-13 19:30:00,19,1,January,Monday,False,False
2020-01-13,MANHATTAN,10031.0,40.82626,-73.94795,,,521 WEST 146 STREET,0,0,0,0,0,0,0,0,Unspecified,,4272839,Station Wagon/Sport Utility Vehicle,,2020-01-13 09:00:00,9,1,January,Monday,False,False
2020-01-13,,,40.708004,-73.84458,JACKIE ROBINSON PKWY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4272875,Sedan,Sedan,2020-01-13 22:00:00,22,1,January,Monday,False,False
2020-01-13,BRONX,10460.0,40.841488,-73.87454,,,1150 EAST 180 STREET,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,4276538,Sedan,Dump,2020-01-13 08:30:00,8,1,January,Monday,False,False
2020-01-13,QUEENS,11358.0,40.752792,-73.80428,,,162-34 PIDGEON MEADOW ROAD,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4272598,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 05:50:00,5,1,January,Monday,False,False
2020-01-13,MANHATTAN,10027.0,40.807995,-73.94599,,,105 WEST 125 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4276197,Bus,Ambulance,2020-01-13 16:31:00,16,1,January,Monday,False,False
2020-01-13,,,40.696342,-73.97644,PARK AVENUE,NORTH PORTLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,4272775,Sedan,,2020-01-13 13:16:00,13,1,January,Monday,False,False
2020-01-13,,,40.69832,-73.962265,BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,4272456,Sedan,,2020-01-13 01:30:00,1,1,January,Monday,False,False
2020-01-13,BROOKLYN,11215.0,40.672768,-73.98672,5 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4272914,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 09:15:00,9,1,January,Monday,False,False
2020-01-13,QUEENS,11436.0,40.68384,-73.802574,LINDEN BOULEVARD,141 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,4272720,Sedan,Taxi,2020-01-13 08:39:00,8,1,January,Monday,False,False
2020-01-13,BROOKLYN,11217.0,40.687138,-73.987434,PACIFIC STREET,HOYT STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,4272922,Bus,Station Wagon/Sport Utility Vehicle,2020-01-13 07:50:00,7,1,January,Monday,False,False
2020-01-13,QUEENS,11105.0,40.778374,-73.902,,,19-44 37 STREET,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,4273270,Sedan,Box Truck,2020-01-13 16:00:00,16,1,January,Monday,False,False
2020-01-13,MANHATTAN,10065.0,40.76552,-73.97211,5 AVENUE,EAST 61 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4272629,Bus,Station Wagon/Sport Utility Vehicle,2020-01-13 09:20:00,9,1,January,Monday,False,False
2020-01-13,BRONX,10460.0,40.844635,-73.88724,EAST 178 STREET,MAPES AVENUE,,1,0,0,0,0,0,1,0,View Obstructed/Limited,Unsafe Speed,4272931,Sedan,Station Wagon/Sport Utility Vehicle,2020-01-13 18:35:00,18,1,January,Monday,False,False
2020-01-13,BRONX,10451.0,40.826397,-73.92116,EAST 161 STREET,SHERIDAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4273401,Pick-up Truck,Sedan,2020-01-13 11:17:00,11,1,January,Monday,False,False
2020-01-13,BROOKLYN,11205.0,40.699177,-73.955376,,,495 FLUSHING AVENUE,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,4272845,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-01-13 16:55:00,16,1,January,Monday,False,False
2020-01-13,,,40.6953,-73.812096,97 AVENUE,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4272865,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 07:41:00,7,1,January,Monday,False,False
2020-01-13,MANHATTAN,10017.0,40.748825,-73.96984,1 AVENUE,EAST 42 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,,4272640,Van,,2020-01-13 03:57:00,3,1,January,Monday,False,False
2020-01-13,QUEENS,11691.0,,,BEACH 38 STREET,ROCKAWAY FWY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4276452,Sedan,Sedan,2020-01-13 22:24:00,22,1,January,Monday,False,False
2020-01-13,,,40.567497,-74.103874,WEED AVENUE,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4272733,Station Wagon/Sport Utility Vehicle,Sedan,2020-01-13 13:35:00,13,1,January,Monday,False,False
2020-01-13,,,40.65161,-74.01062,GOWANUS EXPY (BQE),,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4272817,Sedan,Sedan,2020-01-13 19:55:00,19,1,January,Monday,False,False
